$AIS,0,351111111,0,21.5,21.5,1.0211,51.0677,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5819,51.0276,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5698,51.017,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5009,51.0018,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4838,51.0099,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.548,51.0688,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.026,51.0675,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5809,51.0279,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5691,51.0171,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5012,51.0023,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4839,51.0103,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5475,51.0685,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0309,51.0673,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5799,51.0282,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5685,51.0172,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5014,51.0027,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.484,51.0107,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.547,51.0682,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0359,51.0671,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5789,51.0285,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5679,51.0173,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5016,51.0031,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4841,51.0111,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5465,51.0679,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0408,51.0669,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5779,51.0288,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5672,51.0174,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5019,51.0036,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4843,51.0115,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.546,51.0676,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0458,51.0667,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5769,51.0291,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5666,51.0175,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5021,51.004,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4844,51.0119,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5455,51.0673,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0507,51.0665,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5758,51.0294,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.566,51.0176,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5023,51.0045,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4845,51.0123,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.545,51.067,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0556,51.0663,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5748,51.0297,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5653,51.0177,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5026,51.005,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4846,51.0127,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5445,51.0667,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0606,51.0661,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5738,51.03,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5647,51.0178,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5028,51.0054,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4847,51.0131,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.544,51.0664,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0655,51.0659,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5728,51.0303,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5641,51.0179,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.503,51.0059,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4848,51.0135,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5435,51.0661,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0704,51.0657,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5718,51.0306,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5634,51.018,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5033,51.0063,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.485,51.0139,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.543,51.0658,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0754,51.0655,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5708,51.0309,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5628,51.0181,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5035,51.0067,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4851,51.0143,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5425,51.0655,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0803,51.0653,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5697,51.0312,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5622,51.0182,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5037,51.0072,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4852,51.0147,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.542,51.0652,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0853,51.0651,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5687,51.0315,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5615,51.0183,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.504,51.0076,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4853,51.0151,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5415,51.0649,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0902,51.0649,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5677,51.0318,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5609,51.0184,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5042,51.0081,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4854,51.0155,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.541,51.0646,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.0951,51.0647,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5667,51.0321,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5603,51.0185,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5044,51.0085,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4855,51.0159,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5405,51.0643,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1001,51.0645,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5657,51.0324,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5596,51.0186,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5047,51.009,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4857,51.0163,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.54,51.064,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.105,51.0643,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5647,51.0327,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.559,51.0187,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5049,51.0095,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4858,51.0167,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5395,51.0637,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1099,51.0641,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5636,51.033,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5584,51.0188,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5051,51.0099,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4859,51.0171,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.539,51.0634,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1149,51.0639,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5626,51.0333,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5577,51.0189,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5054,51.0104,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.486,51.0175,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5385,51.0631,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1198,51.0637,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5616,51.0336,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5571,51.019,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5056,51.0108,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4861,51.0179,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.538,51.0628,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1248,51.0635,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5606,51.0339,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5565,51.0191,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5058,51.0113,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4862,51.0183,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5375,51.0625,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1297,51.0633,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5596,51.0342,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5558,51.0192,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5061,51.0117,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4864,51.0187,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.537,51.0622,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1346,51.0631,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5586,51.0345,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5552,51.0193,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5063,51.0121,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4865,51.0191,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5365,51.0619,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1396,51.0629,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5575,51.0348,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5546,51.0194,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5065,51.0126,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4866,51.0195,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.536,51.0616,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1445,51.0627,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5565,51.0351,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5539,51.0195,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5068,51.013,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4867,51.0199,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5355,51.0613,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1494,51.0625,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5555,51.0354,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5533,51.0196,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.507,51.0135,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4868,51.0203,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.535,51.061,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1544,51.0623,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5545,51.0357,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5527,51.0197,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5072,51.014,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4869,51.0207,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5345,51.0607,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1593,51.0621,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5535,51.036,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.552,51.0198,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5075,51.0144,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4871,51.0211,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.534,51.0604,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1643,51.0619,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5525,51.0363,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5514,51.0199,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5077,51.0149,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4872,51.0215,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5335,51.0601,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1692,51.0617,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5514,51.0366,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5508,51.02,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5079,51.0153,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4873,51.0219,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.533,51.0598,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1741,51.0615,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5504,51.0369,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5501,51.0201,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5082,51.0157,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4874,51.0223,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5325,51.0595,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1791,51.0613,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5494,51.0372,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5495,51.0202,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5084,51.0162,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4875,51.0227,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.532,51.0592,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.184,51.0611,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5484,51.0375,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5489,51.0203,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5086,51.0166,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4876,51.0231,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.5315,51.0589,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1889,51.0609,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,451111111,0,25.3,25.3,1.5474,51.0378,296,296,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,551111111,0,15,15,1.5482,51.0204,284,284,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$OWN,0,311000232,0,18,18,1.5089,51.0171,15,15,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,151111111,0,15,15,1.4878,51.0235,11,11,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,251111111,0,15,15,1.531,51.0586,231,231,0.0,0.0,,1,,,,,,,,,,,,,,,*70
$AIS,0,351111111,0,21.5,21.5,1.1939,51.0607,273,273,0.0,0.0,,1,,,,,,,,,,,,,,,*70
