700;7;108.5
700;8;117.125
700;9;124
700;10;129.625
700;11;134.5
700;12;138.5
700;13;142
700;14;145
700;15;147.625
700;16;150
700;17;152
700;18;153.75
700;19;155.375
700;20;156.75
700;21;157.875
700;22;159
700;23;159.875
700;24;160.625
700;25;161.25
700;26;161.625
700;27;162
700;28;162.125
700;29;162.25
700;30;162.25
700;31;161.875
700;32;161.5
700;33;160.875
700;34;160.125
700;35;159.25
900;-35;138.375
900;-34;139.75
900;-33;140.75
900;-32;141.625
900;-31;142.125
900;-30;142.5
900;-29;142.75
900;-28;142.75
900;-27;142.625
900;-26;142.25
900;-25;141.75
900;-24;141.25
900;-23;140.375
900;-22;139.5
900;-21;138.375
900;-20;137
900;-19;135.5
900;-18;133.875
900;-17;131.875
900;-16;129.625
900;-15;127
900;-14;124.125
900;-13;120.875
900;-12;116.875
900;-11;112.375
900;-10;107.125
900;-9;100.875
900;-8;93.125
900;-7;83.75
900;-6;71.625
900;-5;55.75
900;-4;33.625
900;-3;0.375
900;-2;-0.125
900;-1;-0.125
900;0;-0.125
900;1;-0.125
900;2;-0.125
900;3;0.25
900;4;33.5
900;5;55.625
900;6;71.625
900;7;83.625
900;8;93.125
900;9;100.75
900;10;107
900;11;112.375
900;12;116.875
900;13;120.75
900;14;124.125
900;15;127
900;16;129.5
900;17;131.875
900;18;133.75
900;19;135.5
900;20;137
900;21;138.375
900;22;139.5
900;23;140.375
900;24;141.125
900;25;141.75
900;26;142.25
900;27;142.625
900;28;142.75
900;29;142.625
900;30;142.5
900;31;142.125
900;32;141.5
900;33;140.75
900;34;139.625
900;35;138.25
