700;-19;109.125
700;-18;108
700;-17;106.875
700;-16;105.5
700;-15;103.75
700;-14;101.875
700;-13;99.5
700;-12;96.875
700;-11;93.75
700;-10;90.125
700;-9;85.625
700;-8;80.375
700;-7;73.875
700;-6;65.625
700;-5;55.125
700;-4;41.25
700;-3;21.625
700;-2;-0.625
700;-1;-0.625
700;0;-0.625
700;1;-0.625
700;2;-0.625
700;3;-0.625
700;4;-0.625
700;5;-0.625
700;6;-0.625
700;7;-0.625
700;8;-0.625
700;9;3.125
700;10;13.5
700;11;22.125
700;12;29.5
700;13;36
700;14;41.75
700;15;46.625
700;16;51.25
700;17;55.25
700;18;59.125
700;19;62.5
700;20;65.75
700;21;68.625
700;22;71.25
700;23;73.875
700;24;76.375
700;25;78.625
700;26;80.75
700;27;83
700;28;84.75
700;29;86.75
700;30;88.625
700;31;90.25
700;32;92
700;33;93.75
700;34;95.25
700;35;96.75
900;-35;91.75
900;-34;92.25
900;-33;92.875
900;-32;93.25
900;-31;93.75
900;-30;94
900;-29;94.25
900;-28;94.5
900;-27;94.5
900;-26;94.5
900;-25;94.25
900;-24;94
900;-23;93.5
900;-22;93
900;-21;92.25
900;-20;91.5
900;-19;90.375
900;-18;89.125
900;-17;87.625
900;-16;86
900;-15;84.125
900;-14;81.875
900;-13;79.25
900;-12;76.25
900;-11;72.75
900;-10;68.5
900;-9;63.5
900;-8;57.5
900;-7;50.125
900;-6;40.75
900;-5;28.75
900;-4;12.625
900;-3;-0.625
900;-2;-0.625
900;-1;-0.625
900;0;-0.625
900;1;-0.625
900;2;-0.625
900;3;-0.625
900;4;-0.625
900;5;-0.625
900;6;-0.625
900;7;-0.625
900;8;-0.625
900;9;-0.625
900;10;-0.625
900;11;-0.625
900;12;-0.625
900;13;5.125
900;14;11.25
900;15;16.625
900;16;21.5
900;17;26
900;18;29.875
900;19;33.625
900;20;37
900;21;40.125
900;22;43.125
900;23;45.75
900;24;48.375
900;25;50.875
900;26;53.125
900;27;55.375
900;28;57.5
900;29;59.5
900;30;61.5
900;31;63.25
900;32;65.125
900;33;66.875
900;34;68.375
900;35;70
