300;18;1534.4218
300;19;1506.1375
300;20;1479.2673
300;21;1453.8115
300;22;1426.9415
300;23;1404.3141
300;24;1384.5151
300;25;1360.4734
300;26;1344.9171
300;27;1322.2897
300;28;1308.1476
300;29;1289.7628
300;30;1274.2064
300;31;1260.0643
300;32;1241.6796
300;33;1228.9515
300;34;1216.2236
300;35;1199.253
500;-35;1537.2501
500;-34;1535.8359
500;-33;1534.4218
500;-32;1533.0074
500;-31;1530.1791
500;-30;1527.3507
500;-29;1525.9364
500;-28;1523.108
500;-27;1521.6938
500;-26;1520.2795
500;-25;1518.8654
500;-24;1518.8654
500;-23;1520.2795
500;-22;1521.6938
500;-21;1524.5222
500;-20;1528.7649
500;-19;1534.4218
500;-18;1541.4928
500;-17;1551.3923
500;-16;1561.2917
500;-15;1575.434
500;-14;1592.4044
500;-13;1612.2035
500;-12;1636.2451
500;-11;1665.9436
500;-10;1699.8846
500;-9;1740.8969
500;-8;1791.8086
500;-7;1852.6198
500;-6;1928.9873
500;-5;2026.568
500;-4;2155.2615
500;-3;2333.4524
500;-2;2599.3245
500;-1;2999.5469
500;0;2999.5469
500;1;2999.5469
500;2;2999.5469
500;3;2999.5469
500;4;2999.5469
500;5;2999.5469
500;6;2999.5469
500;7;2821.356
500;8;2658.7214
500;9;2531.4424
500;10;2426.7905
500;11;2339.1091
500;12;2261.3274
500;13;2196.2737
500;14;2138.291
500;15;2087.3792
500;16;2040.7102
500;17;1999.698
500;18;1961.5142
500;19;1926.1588
500;20;1893.632
500;21;1863.9335
500;22;1834.235
500;23;1807.365
500;24;1783.3232
500;25;1757.8674
500;26;1738.0685
500;27;1714.0269
500;28;1695.6421
500;29;1673.0146
500;30;1656.0441
500;31;1637.6593
500;32;1619.2745
500;33;1603.7181
500;34;1586.7476
500;35;1569.7771
700;-35;1747.968
700;-34;1743.7253
700;-33;1739.4827
700;-32;1735.24
700;-31;1730.9974
700;-30;1728.169
700;-29;1725.3406
700;-28;1723.9264
700;-27;1722.5121
700;-26;1722.5121
700;-25;1723.9264
700;-24;1725.3406
700;-23;1729.5831
700;-22;1733.8258
700;-21;1739.4827
700;-20;1749.3822
700;-19;1757.8674
700;-18;1770.5953
700;-17;1783.3232
700;-16;1798.8796
700;-15;1818.6786
700;-14;1839.8918
700;-13;1866.762
700;-12;1896.4603
700;-11;1931.8157
700;-10;1972.8279
700;-9;2023.7396
700;-8;2083.1365
700;-7;2156.6758
700;-6;2250.0137
700;-5;2368.8076
700;-4;2525.7854
700;-3;2747.817
700;-2;2999.5469
700;-1;2999.5469
700;0;2999.5469
700;1;2999.5469
700;2;2999.5469
700;3;2999.5469
700;4;2999.5469
700;5;2999.5469
700;6;2999.5469
700;7;2999.5469
700;8;2999.5469
700;9;2957.1206
700;10;2839.7407
700;11;2742.1602
700;12;2658.7214
700;13;2585.1824
700;14;2520.1287
700;15;2464.974
700;16;2412.6484
700;17;2367.3936
700;18;2323.553
700;19;2285.3691
700;20;2248.5996
700;21;2216.0728
700;22;2186.3743
700;23;2156.6758
700;24;2128.3914
700;25;2102.9355
700;26;2078.894
700;27;2053.438
700;28;2033.6392
700;29;2011.0117
700;30;1989.7985
700;31;1971.4137
700;32;1951.6147
700;33;1931.8157
700;34;1914.8452
700;35;1897.8746
900;-35;1954.4431
900;-34;1948.7863
900;-33;1941.7152
900;-32;1937.4725
900;-31;1931.8157
900;-30;1928.9873
900;-29;1926.1588
900;-28;1923.3304
900;-27;1923.3304
900;-26;1923.3304
900;-25;1926.1588
900;-24;1928.9873
900;-23;1934.6442
900;-22;1940.301
900;-21;1948.7863
900;-20;1957.2716
900;-19;1969.9995
900;-18;1984.1416
900;-17;2001.1122
900;-16;2019.497
900;-15;2040.7102
900;-14;2066.166
900;-13;2095.8645
900;-12;2129.8057
900;-11;2169.4036
900;-10;2217.4868
900;-9;2274.0554
900;-8;2341.9377
900;-7;2425.3762
900;-6;2531.4424
900;-5;2667.2068
900;-4;2849.6404
900;-3;2999.5469
900;-2;2999.5469
900;-1;2999.5469
900;0;2999.5469
900;1;2999.5469
900;2;2999.5469
900;3;2999.5469
900;4;2999.5469
900;5;2999.5469
900;6;2999.5469
900;7;2999.5469
900;8;2999.5469
900;9;2999.5469
900;10;2999.5469
900;11;2999.5469
900;12;2999.5469
900;13;2934.4932
900;14;2865.1968
900;15;2804.3855
900;16;2749.2312
900;17;2698.3196
900;18;2654.4788
900;19;2612.0525
900;20;2573.8687
900;21;2538.5134
900;22;2504.5723
900;23;2474.8738
900;24;2445.1753
900;25;2416.8909
900;26;2391.435
900;27;2365.9792
900;28;2341.9377
900;29;2319.3103
900;30;2296.6829
900;31;2276.8838
900;32;2255.6707
900;33;2235.8716
900;34;2218.9011
900;35;2200.5164
